run_id,seed,test_accuracy,test_auc,test_answer_accuracy_epoch,test_loss_itc_epoch,test_loss_igt_epoch,test_loss_itm_epoch,test_loss_answer_epoch,test_total_loss_epoch
0,77,0.45492061972618103,0.5041241899794532,0.45492061972618103,4.961028099060059,10.827823638916016,0.6425212621688843,0.6944825053215027,7.059554100036621
1,78,0.5322619080543518,0.5154412636320531,0.5322619080543518,4.9612345695495605,10.972758293151855,0.6804140210151672,0.6930047869682312,7.09172248840332
2,79,0.45492061972618103,0.4854033309625415,0.45492061972618103,4.961215972900391,11.29369831085205,0.7424864768981934,0.6941167116165161,7.155946254730225
